-2.9815276976e+00,-2.7036096457e+00,1.9166596457e-07
-2.9815276976e+00,-2.6536638114e+00,1.8418995918e-07
-2.9815276976e+00,-2.6037179770e+00,1.6371587759e-07
-2.9815276976e+00,-2.5537721427e+00,1.3720701230e-07
-2.9815276976e+00,-2.5038263083e+00,1.1494185517e-07
-2.9815276976e+00,-2.4538804740e+00,1.0985636433e-07
-2.9815276976e+00,-2.4039346396e+00,1.3761033145e-07
-2.9815276976e+00,-2.3539888053e+00,2.1659057799e-07
-2.9815276976e+00,-2.3040429710e+00,3.6591375506e-07
-2.9815276976e+00,-2.2540971366e+00,5.9959270816e-07
-2.9815276976e+00,-2.2041513023e+00,9.1713387653e-07
-2.9815276976e+00,-2.1542054679e+00,1.2944573958e-06
-2.9815276976e+00,-2.1042596336e+00,1.6821375105e-06
-2.9815276976e+00,-2.0543137993e+00,2.0179961815e-06
-2.9815276976e+00,-2.0043679649e+00,2.2572971821e-06
-2.9815276976e+00,-1.9544221306e+00,2.4188272911e-06
-2.9815276976e+00,-1.9044762962e+00,2.6432727756e-06
-2.9815276976e+00,-1.8545304619e+00,3.2621276608e-06
-2.9815276976e+00,-1.8045846275e+00,4.8736230157e-06
-2.9815276976e+00,-1.7546387932e+00,8.4048132584e-06
-2.9815276976e+00,-1.7046929589e+00,1.5102305571e-05
-2.9815276976e+00,-1.6547471245e+00,2.6359020588e-05
-2.9815276976e+00,-1.6048012902e+00,4.3299007110e-05
-2.9815276976e+00,-1.5548554558e+00,6.6154271260e-05
-2.9815276976e+00,-1.5049096215e+00,9.3667276503e-05
-2.9815276976e+00,-1.4549637871e+00,1.2292935889e-04
-2.9815276976e+00,-1.4050179528e+00,1.5003961947e-04
-2.9815276976e+00,-1.3550721185e+00,1.7162661676e-04
-2.9815276976e+00,-1.3051262841e+00,1.8671648903e-04
-2.9815276976e+00,-1.2551804498e+00,1.9798344866e-04
-2.9815276976e+00,-1.2052346154e+00,2.1144402787e-04
-2.9815276976e+00,-1.1552887811e+00,2.3427875772e-04
-2.9815276976e+00,-1.1053429468e+00,2.7143930754e-04
-2.9815276976e+00,-1.0553971124e+00,3.2252470230e-04
-2.9815276976e+00,-1.0054512781e+00,3.8058818885e-04
-2.9815276976e+00,-9.5550544373e-01,4.3382805894e-04
-2.9815276976e+00,-9.0555960939e-01,4.6972946599e-04
-2.9815276976e+00,-8.5561377505e-01,4.7984292597e-04
-2.9815276976e+00,-8.0566794070e-01,4.6287910384e-04
-2.9815276976e+00,-7.5572210636e-01,4.2463305656e-04
-2.9815276976e+00,-7.0577627202e-01,3.7500077775e-04
-2.9815276976e+00,-6.5583043768e-01,3.2388121690e-04
-2.9815276976e+00,-6.0588460334e-01,2.7806813306e-04
-2.9815276976e+00,-5.5593876899e-01,2.4026470281e-04
-2.9815276976e+00,-5.0599293465e-01,2.0996201124e-04
-2.9815276976e+00,-4.5604710031e-01,1.8510415085e-04
-2.9815276976e+00,-4.0610126597e-01,1.6355714220e-04
-2.9815276976e+00,-3.5615543163e-01,1.4400802634e-04
-2.9815276976e+00,-3.0620959728e-01,1.2644334036e-04
-2.9815276976e+00,-2.5626376294e-01,1.1250633117e-04
-2.9815276976e+00,-2.0631792860e-01,1.0589232287e-04
-2.9815276976e+00,-1.5637209426e-01,1.1268946184e-04
-2.9815276976e+00,-1.0642625992e-01,1.4129538420e-04
-2.9815276976e+00,-5.6480425574e-02,2.0132128122e-04
-2.9815276976e+00,-6.5345912320e-03,3.0095482868e-04
-2.9815276976e+00,4.3411243110e-02,4.4285959956e-04
-2.9815276976e+00,9.3357077452e-02,6.1980741234e-04
-2.9815276976e+00,1.4330291179e-01,8.1227951102e-04
-2.9815276976e+00,1.9324874614e-01,9.9030337736e-04
-2.9815276976e+00,2.4319458048e-01,1.1202617552e-03
-2.9815276976e+00,2.9314041482e-01,1.1748227740e-03
-2.9815276976e+00,3.4308624916e-01,1.1420026757e-03
-2.9815276976e+00,3.9303208350e-01,1.0292293946e-03
-2.9815276976e+00,4.4297791785e-01,8.6049243373e-04
-2.9815276976e+00,4.9292375219e-01,6.6800979970e-04
-2.9815276976e+00,5.4286958653e-01,4.8230160404e-04
-2.9815276976e+00,5.9281542087e-01,3.2476576034e-04
-2.9815276976e+00,6.4276125521e-01,2.0497500649e-04
-2.9815276976e+00,6.9270708956e-01,1.2236185859e-04
-2.9815276976e+00,7.4265292390e-01,7.0246045412e-05
-2.9815276976e+00,7.9259875824e-01,3.9935603944e-05
-2.9815276976e+00,8.4254459258e-01,2.3513388794e-05
-2.9815276976e+00,8.9249042692e-01,1.5045893402e-05
-2.9815276976e+00,9.4243626127e-01,1.0666790439e-05
-2.9815276976e+00,9.9238209561e-01,8.1438104345e-06
-2.9815276976e+00,1.0423279299e+00,6.3525096503e-06
-2.9815276976e+00,1.0922737643e+00,4.8376742920e-06
-2.9815276976e+00,1.1422195986e+00,3.4949160022e-06
-2.9815276976e+00,1.1921654330e+00,2.3577177237e-06
-2.9815276976e+00,1.2421112673e+00,1.4730091008e-06
-2.9815276976e+00,1.2920571017e+00,8.4858986810e-07
-2.9815276976e+00,1.3420029360e+00,4.4975304103e-07
-2.9815276976e+00,1.3919487703e+00,2.1902769965e-07
-2.9815276976e+00,1.4418946047e+00,9.7944612980e-08
-2.9815276976e+00,1.4918404390e+00,4.0202903305e-08
-2.9815276976e+00,1.5417862734e+00,1.5143975465e-08
-2.9815276976e+00,1.5917321077e+00,5.2345308514e-09
-2.9815276976e+00,1.6416779421e+00,1.6601326384e-09
-2.9815276976e+00,1.6916237764e+00,4.8308000652e-10
-2.9815276976e+00,1.7415696107e+00,1.2897264659e-10
-2.9815276976e+00,1.7915154451e+00,3.1591726356e-11
-2.9815276976e+00,1.8414612794e+00,7.0997561858e-12
-2.9815276976e+00,1.8914071138e+00,1.4638824876e-12
-2.9815276976e+00,1.9413529481e+00,2.7692411807e-13
-2.9815276976e+00,1.9912987824e+00,4.8062528192e-14
-2.9815276976e+00,2.0412446168e+00,7.6532061584e-15
-2.9815276976e+00,2.0911904511e+00,1.1180752024e-15
-2.9815276976e+00,2.1411362855e+00,1.4986124165e-16
-2.9815276976e+00,2.1910821198e+00,1.8428852413e-17
-2.9815276976e+00,2.2410279542e+00,2.0792077314e-18

-2.9130851690e+00,-2.7036096457e+00,5.6537559459e-07
-2.9130851690e+00,-2.6536638114e+00,5.4300578479e-07
-2.9130851690e+00,-2.6037179770e+00,4.8167730723e-07
-2.9130851690e+00,-2.5537721427e+00,4.0098749927e-07
-2.9130851690e+00,-2.5038263083e+00,3.2922046996e-07
-2.9130851690e+00,-2.4538804740e+00,3.0064834784e-07
-2.9130851690e+00,-2.4039346396e+00,3.5499211869e-07
-2.9130851690e+00,-2.3539888053e+00,5.3731827123e-07
-2.9130851690e+00,-2.3040429710e+00,8.9353209580e-07
-2.9130851690e+00,-2.2540971366e+00,1.4567103354e-06
-2.9130851690e+00,-2.2041513023e+00,2.2246280605e-06
-2.9130851690e+00,-2.1542054679e+00,3.1376582771e-06
-2.9130851690e+00,-2.1042596336e+00,4.0735768571e-06
-2.9130851690e+00,-2.0543137993e+00,4.8752065788e-06
-2.9130851690e+00,-2.0043679649e+00,5.4161146289e-06
-2.9130851690e+00,-1.9544221306e+00,5.6949468082e-06
-2.9130851690e+00,-1.9044762962e+00,5.9414262975e-06
-2.9130851690e+00,-1.8545304619e+00,6.7209663199e-06
-2.9130851690e+00,-1.8045846275e+00,9.0287191623e-06
-2.9130851690e+00,-1.7546387932e+00,1.4345910720e-05
-2.9130851690e+00,-1.7046929589e+00,2.4582918783e-05
-2.9130851690e+00,-1.6547471245e+00,4.1785600634e-05
-2.9130851690e+00,-1.6048012902e+00,6.7505243035e-05
-2.9130851690e+00,-1.5548554558e+00,1.0189417189e-04
-2.9130851690e+00,-1.5049096215e+00,1.4286727730e-04
-2.9130851690e+00,-1.4549637871e+00,1.8590109485e-04
-2.9130851690e+00,-1.4050179528e+00,2.2497992198e-04
-2.9130851690e+00,-1.3550721185e+00,2.5470535015e-04
-2.9130851690e+00,-1.3051262841e+00,2.7283190435e-04
-2.9130851690e+00,-1.2551804498e+00,2.8194535544e-04
-2.9130851690e+00,-1.2052346154e+00,2.8912846796e-04
-2.9130851690e+00,-1.1552887811e+00,3.0334375419e-04
-2.9130851690e+00,-1.1053429468e+00,3.3147483589e-04
-2.9130851690e+00,-1.0553971124e+00,3.7482227918e-04
-2.9130851690e+00,-1.0054512781e+00,4.2782848766e-04
-2.9130851690e+00,-9.5550544373e-01,4.7984170438e-04
-2.9130851690e+00,-9.0555960939e-01,5.1924098762e-04
-2.9130851690e+00,-8.5561377505e-01,5.3798453017e-04
-2.9130851690e+00,-8.0566794070e-01,5.3436511947e-04
-2.9130851690e+00,-7.5572210636e-01,5.1273546548e-04
-2.9130851690e+00,-7.0577627202e-01,4.8067497930e-04
-2.9130851690e+00,-6.5583043768e-01,4.4541017201e-04
-2.9130851690e+00,-6.0588460334e-01,4.1140000397e-04
-2.9130851690e+00,-5.5593876899e-01,3.7992024499e-04
-2.9130851690e+00,-5.0599293465e-01,3.5015313347e-04
-2.9130851690e+00,-4.5604710031e-01,3.2066839949e-04
-2.9130851690e+00,-4.0610126597e-01,2.9048484413e-04
-2.9130851690e+00,-3.5615543163e-01,2.5959468670e-04
-2.9130851690e+00,-3.0620959728e-01,2.2927260093e-04
-2.9130851690e+00,-2.5626376294e-01,2.0247645371e-04
-2.9130851690e+00,-2.0631792860e-01,1.8438775167e-04
-2.9130851690e+00,-1.5637209426e-01,1.8286482572e-04
-2.9130851690e+00,-1.0642625992e-01,2.0832873880e-04
-2.9130851690e+00,-5.6480425574e-02,2.7239782159e-04
-2.9130851690e+00,-6.5345912320e-03,3.8468152875e-04
-2.9130851690e+00,4.3411243110e-02,5.4788174147e-04
-2.9130851690e+00,9.3357077452e-02,7.5269424282e-04
-2.9130851690e+00,1.4330291179e-01,9.7521343983e-04
-2.9130851690e+00,1.9324874614e-01,1.1794864746e-03
-2.9130851690e+00,2.4319458048e-01,1.3259231109e-03
-2.9130851690e+00,2.9314041482e-01,1.3831456841e-03
-2.9130851690e+00,3.4308624916e-01,1.3384267934e-03
-2.9130851690e+00,3.9303208350e-01,1.2019101696e-03
-2.9130851690e+00,4.4297791785e-01,1.0026348108e-03
-2.9130851690e+00,4.9292375219e-01,7.7837563898e-04
-2.9130851690e+00,5.4286958653e-01,5.6405584374e-04
-2.9130851690e+00,5.9281542087e-01,3.8347108914e-04
-2.9130851690e+00,6.4276125521e-01,2.4666757270e-04
-2.9130851690e+00,6.9270708956e-01,1.5230010406e-04
-2.9130851690e+00,7.4265292390e-01,9.2428727566e-05
-2.9130851690e+00,7.9259875824e-01,5.7140437372e-05
-2.9130851690e+00,8.4254459258e-01,3.7535486553e-05
-2.9130851690e+00,8.9249042692e-01,2.6936685501e-05
-2.9130851690e+00,9.4243626127e-01,2.0928844599e-05
-2.9130851690e+00,9.9238209561e-01,1.6913272853e-05
-2.9130851690e+00,1.0423279299e+00,1.3588488563e-05
-2.9130851690e+00,1.0922737643e+00,1.0493879793e-05
-2.9130851690e+00,1.1422195986e+00,7.6301268671e-06
-2.9130851690e+00,1.1921654330e+00,5.1628191332e-06
-2.9130851690e+00,1.2421112673e+00,3.2301541495e-06
-2.9130851690e+00,1.2920571017e+00,1.8621931149e-06
-2.9130851690e+00,1.3420029360e+00,9.8732382274e-07
-2.9130851690e+00,1.3919487703e+00,4.8091495277e-07
-2.9130851690e+00,1.4418946047e+00,2.1507748045e-07
-2.9130851690e+00,1.4918404390e+00,8.8286951412e-08
-2.9130851690e+00,1.5417862734e+00,3.3257735489e-08
-2.9130851690e+00,1.5917321077e+00,1.1495772413e-08
-2.9130851690e+00,1.6416779421e+00,3.6459225629e-09
-2.9130851690e+00,1.6916237764e+00,1.0609284657e-09
-2.9130851690e+00,1.7415696107e+00,2.8324743642e-10
-2.9130851690e+00,1.7915154451e+00,6.9381308093e-11
-2.9130851690e+00,1.8414612794e+00,1.5592400358e-11
-2.9130851690e+00,1.8914071138e+00,3.2149630819e-12
-2.9130851690e+00,1.9413529481e+00,6.0817796933e-13
-2.9130851690e+00,1.9912987824e+00,1.0555445911e-13
-2.9130851690e+00,2.0412446168e+00,1.6807898723e-14
-2.9130851690e+00,2.0911904511e+00,2.4555062576e-15
-2.9130851690e+00,2.1411362855e+00,3.2912385874e-16
-2.9130851690e+00,2.1910821198e+00,4.0473273921e-17
-2.9130851690e+00,2.2410279542e+00,4.5663366660e-18

-2.8446426404e+00,-2.7036096457e+00,1.5357155053e-06
-2.8446426404e+00,-2.6536638114e+00,1.4742448472e-06
-2.8446426404e+00,-2.6037179770e+00,1.3055740295e-06
-2.8446426404e+00,-2.5537721427e+00,1.0808292198e-06
-2.8446426404e+00,-2.5038263083e+00,8.7229299619e-07
-2.8446426404e+00,-2.4538804740e+00,7.6438000512e-07
-2.8446426404e+00,-2.4039346396e+00,8.5053172052e-07
-2.8446426404e+00,-2.3539888053e+00,1.2326853920e-06
-2.8446426404e+00,-2.3040429710e+00,2.0121309846e-06
-2.8446426404e+00,-2.2540971366e+00,3.2603199731e-06
-2.8446426404e+00,-2.2041513023e+00,4.9696768903e-06
-2.8446426404e+00,-2.1542054679e+00,7.0043958903e-06
-2.8446426404e+00,-2.1042596336e+00,9.0875267039e-06
-2.8446426404e+00,-2.0543137993e+00,1.0858424582e-05
-2.8446426404e+00,-2.0043679649e+00,1.2008595237e-05
-2.8446426404e+00,-1.9544221306e+00,1.2467828294e-05
-2.8446426404e+00,-1.9044762962e+00,1.2591876358e-05
-2.8446426404e+00,-1.8545304619e+00,1.3311600401e-05
-2.8446426404e+00,-1.8045846275e+00,1.6223769493e-05
-2.8446426404e+00,-1.7546387932e+00,2.3596116846e-05
-2.8446426404e+00,-1.7046929589e+00,3.8204233261e-05
-2.8446426404e+00,-1.6547471245e+00,6.2857681125e-05
-2.8446426404e+00,-1.6048012902e+00,9.9507727532e-05
-2.8446426404e+00,-1.5548554558e+00,1.4804486812e-04
-2.8446426404e+00,-1.5049096215e+00,2.0525013075e-04
-2.8446426404e+00,-1.4549637871e+00,2.6463465860e-04
-2.8446426404e+00,-1.4050179528e+00,3.1777488976e-04
-2.8446426404e+00,-1.3550721185e+00,3.5708346494e-04
-2.8446426404e+00,-1.3051262841e+00,3.7901293892e-04
-2.8446426404e+00,-1.2551804498e+00,3.8608778774e-04
-2.8446426404e+00,-1.2052346154e+00,3.8645094563e-04
-2.8446426404e+00,-1.1552887811e+00,3.9079131504e-04
-2.8446426404e+00,-1.1053429468e+00,4.0793541232e-04
-2.8446426404e+00,-1.0553971124e+00,4.4117210261e-04
-2.8446426404e+00,-1.0054512781e+00,4.8705631423e-04
-2.8446426404e+00,-9.5550544373e-01,5.3719476116e-04
-2.8446426404e+00,-9.0555960939e-01,5.8202928850e-04
-2.8446426404e+00,-8.5561377505e-01,6.1467242084e-04
-2.8446426404e+00,-8.0566794070e-01,6.3292604200e-04
-2.8446426404e+00,-7.5572210636e-01,6.3871662398e-04
-2.8446426404e+00,-7.0577627202e-01,6.3568604438e-04
-2.8446426404e+00,-6.5583043768e-01,6.2663520266e-04
-2.8446426404e+00,-6.0588460334e-01,6.1230315608e-04
-2.8446426404e+00,-5.5593876899e-01,5.9181633507e-04
-2.8446426404e+00,-5.0599293465e-01,5.6400654682e-04
-2.8446426404e+00,-4.5604710031e-01,5.2851087624e-04
-2.8446426404e+00,-4.0610126597e-01,4.8615335944e-04
-2.8446426404e+00,-3.5615543163e-01,4.3887376305e-04
-2.8446426404e+00,-3.0620959728e-01,3.8975263143e-04
-2.8446426404e+00,-2.5626376294e-01,3.4342446517e-04
-2.8446426404e+00,-2.0631792860e-01,3.0676005395e-04
-2.8446426404e+00,-1.5637209426e-01,2.8942073144e-04
-2.8446426404e+00,-1.0642625992e-01,3.0369888201e-04
-2.8446426404e+00,-5.6480425574e-02,3.6289871728e-04
-2.8446426404e+00,-6.5345912320e-03,4.7764678566e-04
-2.8446426404e+00,4.3411243110e-02,6.5037559742e-04
-2.8446426404e+00,9.3357077452e-02,8.6975415706e-04
-2.8446426404e+00,1.4330291179e-01,1.1081534546e-03
-2.8446426404e+00,1.9324874614e-01,1.3250270182e-03
-2.8446426404e+00,2.4319458048e-01,1.4767412742e-03
-2.8446426404e+00,2.9314041482e-01,1.5298468969e-03
-2.8446426404e+00,3.4308624916e-01,1.4722285236e-03
-2.8446426404e+00,3.9303208350e-01,1.3169438874e-03
-2.8446426404e+00,4.4297791785e-01,1.0969755900e-03
-2.8446426404e+00,4.9292375219e-01,8.5357809048e-04
-2.8446426404e+00,5.4286958653e-01,6.2369191442e-04
-2.8446426404e+00,5.9281542087e-01,4.3151437416e-04
-2.8446426404e+00,6.4276125521e-01,2.8641300642e-04
-2.8446426404e+00,6.9270708956e-01,1.8603786259e-04
-2.8446426404e+00,7.4265292390e-01,1.2164702861e-04
