3.84845411097e-09,1.97085842772e-09,1.11712337444e-09,4.62814499147e-10,2.74875625608e-10,1.70560102226e-10,5.67732199991e-11,6.57456963268e-11,1.13874010143e-10,4.30606515929e-11,1.17497077974e-10,6.10597257495e-11,2.88849370371e-11,3.5048716271e-11,2.62861264513e-11,-2447.33536269
7.02111962115e-10,3.61057415741e-10,5.26805603908e-10,1.06673773637e-09,1.16612705547e-10,2.35629748637e-10,6.70476680222e-11,1.84063635925e-10,6.0438151389e-11,6.23010008646e-11,5.47912612324e-11,5.61118811952e-11,4.80895501574e-11,1.78576802273e-11,2.62224070223e-11,-2451.66330327
2.93456889043e-09,4.73240573431e-09,3.28552375286e-10,3.81384563595e-10,3.75544117936e-10,2.10938989793e-10,1.20655627124e-10,7.54917823212e-11,1.61703540706e-10,4.76308074391e-11,8.81658693635e-11,5.54129054534e-11,2.25207107038e-11,2.92081608555e-11,5.05741975787e-11,-2441.14141527
8.53523201858e-09,4.13515118351e-10,1.47741849265e-10,4.87376512491e-10,1.83992449821e-10,2.73029137614e-10,7.02634548196e-11,1.00516432531e-10,1.07933122425e-10,5.56593569252e-11,5.31500927427e-11,5.41189349486e-11,2.99601728635e-11,2.83035135558e-11,5.23103567443e-11,-2452.46783503
4.28022775659e-10,4.3074921791e-09,1.07679930264e-09,7.03884338856e-10,2.6051667056e-10,1.62272906969e-10,9.63089670952e-11,1.20003606787e-10,8.69140387684e-11,4.69069408449e-11,1.031096396e-10,5.61556470174e-11,3.17910964391e-11,2.07145457995e-11,2.50069514516e-11,-2449.73913794
3.3564891034e-09,5.72788501909e-09,2.49425725317e-09,2.26794572097e-10,2.15817865512e-10,2.58607397215e-10,8.53410495026e-11,9.99259127739e-11,1.01575662159e-10,3.98475196661e-11,5.61823247386e-11,8.62784318257e-11,2.37927477187e-11,2.73938828689e-11,3.13104628239e-11,-2438.65275604
8.17136143984e-10,9.8832107001e-09,3.79268028909e-10,1.03340271088e-09,3.42054878513e-10,1.49445472287e-10,7.67858180566e-11,7.81761279674e-11,1.07202571019e-10,4.48615087929e-11,7.96734108742e-11,7.10342986162e-11,3.5133990362e-11,5.73703731195e-11,2.25324224206e-11,-2434.1339679
2.17887815201e-09,4.10687770305e-10,2.97987089871e-10,5.13305410651e-10,1.97554470681e-10,2.70942173872e-10,8.11493309161e-11,1.28159289164e-10,8.15467515915e-11,5.37851309428e-11,5.5640016816e-11,4.04278418589e-11,2.71274722388e-11,1.9566558279e-11,4.6518672045e-11,-2436.65382092
5.78871232437e-09,7.29534462214e-10,3.77139558265e-10,3.34178003095e-10,1.09255849413e-10,2.59079991367e-10,6.61518559145e-11,1.02941583654e-10,7.94398032128e-11,5.89193180878e-11,7.69139681395e-11,7.05659266642e-11,2.87557691688e-11,1.87516072959e-11,4.35382789459e-11,-2435.02399889
2.53004978744e-08,1.87526197725e-09,2.90331498725e-10,9.63277977281e-10,4.06889828132e-10,1.57896145089e-10,8.91085309211e-11,1.14104107322e-10,1.08673222061e-10,5.60074783241e-11,9.14653259004e-11,4.45923023463e-11,4.98296552264e-11,3.38912271378e-11,5.43295670121e-11,-2436.95016454
1.45406357263e-08,1.6233590709e-09,2.50403758981e-10,6.72624969391e-10,2.66056783277e-10,1.80391983388e-10,8.41738207861e-11,1.10262365193e-10,1.16642705055e-10,5.76415862118e-11,1.01173775753e-10,4.39661893897e-11,4.00522267794e-11,3.17179533013e-11,5.41579473206e-11,-2441.25683937
6.96575739066e-07,1.64449686145e-09,3.0627080985e-10,3.6547985816e-10,1.44924165048e-10,1.85644480306e-10,1.05542061999e-10,1.00532177194e-10,1.0301065675e-10,5.72513399857e-11,5.53498106339e-11,5.62790940866e-11,2.64317540521e-11,2.33101752007e-11,1.72825581024e-11,-2437.61956538
6.48703680827e-07,1.81397404591e-09,2.94144184247e-10,3.68616967628e-10,1.32007124071e-10,1.99721911212e-10,1.24962278203e-10,1.06104193163e-10,1.05502151906e-10,5.98210813608e-11,6.25167111566e-11,5.95977934329e-11,2.81503326802e-11,2.45622771133e-11,1.83154005135e-11,-2438.78300592
3.78036217405e-07,4.18540575953e-09,7.71902429173e-10,8.88843606519e-10,1.98497468256e-10,3.07684907616e-10,1.0381372301e-10,1.55470039278e-10,9.3203392524e-11,5.67716294323e-11,7.95818021984e-11,6.80198674096e-11,2.5084018398e-11,3.12931748637e-11,2.36697848882e-11,-2457.64922283
1.94007558528e-07,3.72448775748e-09,7.39531155769e-10,3.68198297522e-10,2.31179042841e-10,2.8890937082e-10,4.92438763417e-11,1.12198884336e-10,9.23537718452e-11,5.27686717353e-11,5.99204235327e-11,5.88445264412e-11,3.05829535269e-11,1.90346699741e-11,2.3760010889e-11,-2450.13623879
1.76163201306e-09,3.09328990442e-10,9.38396074684e-10,9.97825643731e-10,1.53956660696e-10,1.94608881514e-10,1.33568795089e-10,9.71740608461e-11,8.21237616609e-11,4.99240239483e-11,8.15022067592e-11,5.43691026195e-11,2.82862879411e-11,2.65208931523e-11,5.04801518616e-11,-2450.70574923
6.51004516473e-10,1.55419457277e-09,2.54001772736e-09,4.12921997116e-10,3.28755439725e-10,2.49787606576e-10,3.69108680519e-11,1.32082863233e-10,7.5197530818e-11,6.24800962948e-11,5.08449833733e-11,6.30928258554e-11,3.3514306863e-11,2.50596373294e-11,4.36610282503e-11,-2441.15259372
3.96724546254e-09,3.07829618396e-09,3.26073072707e-10,8.05941782201e-10,1.33137919444e-10,2.00532128066e-10,2.34136621262e-10,8.00608483651e-11,1.48543037117e-10,3.77010756713e-11,1.00835173898e-10,4.79071562799e-11,2.64780970703e-11,2.08797086355e-11,3.52427451167e-11,-2441.70057242
3.92743271311e-09,3.0771312084e-09,3.25856436496e-10,8.12006949384e-10,1.29526859918e-10,2.03840120572e-10,2.35180573971e-10,7.98842575768e-11,1.52306920015e-10,3.75902041232e-11,9.99657136598e-11,4.82948238597e-11,2.61755549884e-11,2.02239670786e-11,3.55559589257e-11,-2440.76324574
7.65138239742e-10,3.93689468074e-10,4.16614022162e-10,4.30063067862e-10,4.60883676062e-10,2.10503301143e-10,3.5970762405e-11,1.96190375113e-10,6.21554934081e-11,6.62777464378e-11,8.85710963714e-11,6.39399135303e-11,3.7954701119e-11,2.55803304815e-11,2.81190807368e-11,-2431.11878356
1.71190479124e-09,1.98347951663e-09,4.80254301752e-10,9.0930383026e-10,1.64798447841e-10,3.12258417711e-10,1.62005346674e-10,1.11412874668e-10,1.35006998164e-10,1.09473832592e-10,8.97940776115e-11,3.97999670012e-11,3.21356965198e-11,2.96055393657e-11,3.77318261937e-11,-2437.42042999
2.16299131255e-09,1.24768075593e-09,5.05079554936e-10,4.47534009263e-10,1.3523119426e-10,3.58352758588e-10,1.26160536627e-10,7.40857466652e-11,1.27156194384e-10,7.52549151639e-11,1.03211881904e-10,8.27525850177e-11,3.59153318039e-11,3.54550014794e-11,3.21744693751e-11,-2438.76872329
1.10081596243e-09,8.88724167326e-10,2.5362213475e-10,7.1208194612e-10,3.17231526661e-10,1.58782156093e-10,7.22389372534e-11,1.45751340547e-10,8.46056707194e-11,4.13108987982e-11,5.07755042684e-11,3.81117597709e-11,2.6219182885e-11,1.79274243393e-11,3.19889961739e-11,-2459.55372169
8.88445353307e-10,9.23411825393e-10,3.07334844228e-10,8.11692000668e-10,3.40338890454e-10,1.67015506783e-10,6.40995045657e-11,1.36258878065e-10,8.77292851956e-11,3.91329609958e-11,5.00390379554e-11,3.82709341204e-11,2.56613065631e-11,1.8877403234e-11,3.21083485605e-11,-2458.80700507
8.33746360011e-10,7.76084557874e-10,2.86776968328e-10,8.50738241572e-10,3.3843000012e-10,1.71805239893e-10,7.00528014187e-11,1.34552025723e-10,9.03417439297e-11,3.83035509064e-11,5.07563587453e-11,3.77278607655e-11,2.45541572023e-11,1.89900962074e-11,3.17680698807e-11,-2460.06063922
1.04513676853e-09,3.9246591434e-10,5.75933846073e-10,3.76515156282e-10,2.87375180077e-10,2.10166906938e-10,1.65705530575e-10,9.03699928962e-11,6.6195354805e-11,6.80409912752e-11,8.70514836796e-11,4.22902287813e-11,2.78292519606e-11,2.26431912002e-11,2.9873537068e-11,-2460.2749507
1.06586281719e-09,1.48309363468e-09,2.81394191598e-10,1.31768276857e-09,1.57067680875e-10,3.63439112869e-10,8.07723861431e-11,2.41795360225e-10,9.57213051869e-11,5.69223129374e-11,5.04365953097e-11,3.81090698667e-11,2.52684512777e-11,1.80663129286e-11,3.13297516548e-11,-2461.406275
8.45737355181e-10,2.71508019108e-09,8.44166336914e-10,9.16039380391e-10,1.51263340849e-10,2.66243444989e-10,2.10786026351e-10,1.27833072196e-10,5.59528814639e-11,6.08897988907e-11,6.81754103168e-11,6.65996920694e-11,2.38625963441e-11,2.60747503555e-11,3.41595986536e-11,-2460.74362545
1.02615819805e-09,6.96070248275e-10,7.01359280341e-10,1.02617969458e-09,1.80674140584e-10,1.67612655966e-10,5.4995068898e-11,1.0796821476e-10,9.31139813365e-11,3.81703894236e-11,6.86756628993e-11,4.2667485483e-11,3.13176515688e-11,1.93481212717e-11,1.77553336082e-11,-2439.94017949
1.87936827998e-09,2.16201509356e-09,1.81566754864e-10,3.8178871299e-10,2.51576135959e-10,2.36824486667e-10,1.34360247273e-10,2.62831999524e-10,1.18250329368e-10,8.54434608051e-11,9.47583611622e-11,7.03268973319e-11,4.83967815369e-11,2.65648303569e-11,5.54684015809e-11,-2432.47841557
1.44127998768e-09,1.85991673543e-09,1.30629973977e-10,3.19256542542e-10,1.51424312869e-10,3.14555367147e-10,1.24688234999e-10,2.02231754701e-10,1.17471496088e-10,6.39485239633e-11,1.01827102491e-10,6.62381464966e-11,4.093464218e-11,2.34902110223e-11,5.1618640994e-11,-2443.10843175
1.25399393349e-09,7.132688603e-10,1.11804558755e-09,1.18977713527e-09,2.44863981529e-10,1.56357698897e-10,4.90335996889e-11,5.21558503283e-11,9.32713891156e-11,7.03873524611e-11,5.49587976318e-11,5.02045099656e-11,4.24277410158e-11,2.05475147709e-11,1.9711318939e-11,-2456.99205078
1.17760216679e-09,1.21802603886e-09,1.33921167598e-10,2.60984882597e-10,2.43359389426e-10,2.03987792364e-10,1.38965848515e-10,2.82468370269e-10,8.43911196525e-11,3.71368154002e-11,1.22511597316e-10,5.23462669772e-11,3.1397175371e-11,2.25612793514e-11,5.09598706533e-11,-2460.64369405
1.25966788384e-09,2.66080534702e-09,2.22440281795e-10,2.36580046992e-10,2.44628682058e-10,2.61242158096e-10,9.57062363611e-11,3.12342517343e-10,6.13324025435e-11,2.58924881665e-11,1.11317639614e-10,7.33404509398e-11,3.1901371342e-11,2.18014263579e-11,4.41487554245e-11,-2467.54229793
1.58467125198e-09,1.25399848733e-08,2.38051526432e-10,9.36270939166e-10,1.79492406688e-10,3.00054088304e-10,7.44020146302e-11,2.40008591957e-10,1.50190296783e-10,5.32896941583e-11,7.31509964116e-11,5.79068109726e-11,3.24571421566e-11,2.27558390225e-11,2.7469652304e-11,-2472.88761092
2.03660609555e-09,7.75980467422e-10,2.91157269884e-10,5.03608288592e-10,1.87845906206e-10,2.77754240019e-10,7.95695426208e-11,1.83198845149e-10,9.24457556368e-11,3.69943879728e-11,9.34131027484e-11,4.88776490327e-11,4.43427836405e-11,2.34177323718e-11,2.17194160801e-11,-2453.15860631
2.19799010524e-09,1.12727018304e-09,3.12581624869e-10,1.05167108597e-09,2.16435266157e-10,1.62054215492e-10,5.55824791177e-11,1.04885774457e-10,6.73687065209e-11,6.99656981374e-11,6.28702580615e-11,5.3703025659e-11,3.21432083153e-11,2.67322026835e-11,4.32405843159e-11,-2456.82985168
1.25143646633e-09,1.01509873855e-09,4.17386753981e-10,1.08722208147e-09,2.13371795837e-10,1.60239514729e-10,5.34968342658e-11,1.30407798206e-10,6.90731407013e-11,8.24852845589e-11,6.15301552006e-11,5.14186260691e-11,3.31394156928e-11,2.59194839413e-11,4.23115341802e-11,-2448.86871256
1.42390963799e-09,5.01639545546e-10,4.16975697228e-10,1.16147014549e-09,2.20040280269e-10,2.55100460651e-10,5.70467558253e-11,1.07459706337e-10,7.4792314112e-11,5.3691508408e-11,1.05573256551e-10,5.24670819742e-11,2.53687212933e-11,2.86942984926e-11,3.87738818644e-11,-2451.93598852
1.35541968045e-09,9.29422584577e-10,4.16955307337e-10,6.66540854058e-10,1.72963402748e-10,3.40198485385e-10,7.09951343366e-11,7.69400127626e-11,1.15187868762e-10,3.62837408897e-11,1.23343483982e-10,4.64839987361e-11,3.63139553639e-11,2.03679434907e-11,3.79689479162e-11,-2456.7864772
9.41338356466e-10,2.54740139454e-09,3.05871962987e-10,1.00640202179e-09,2.64887112334e-10,2.18602529192e-10,7.30421916631e-11,1.94927545212e-10,6.31721561502e-11,5.52824661651e-11,7.05520935776e-11,6.2855307904e-11,2.20558145275e-11,2.6996892284e-11,2.83612071012e-11,-2452.40417126
3.03056994607e-09,6.58302174226e-10,5.60318558137e-10,3.24416998946e-10,1.4945729254e-10,2.61327720033e-10,8.00323081257e-11,6.58025982098e-11,1.47485363754e-10,3.90705951355e-11,6.93037095046e-11,4.73425875555e-11,4.66811679533e-11,1.95445478136e-11,4.55022570363e-11,-2460.53098931
1.11898488944e-09,1.43278299115e-09,2.5070710252e-10,1.42279506629e-09,2.71482775436e-10,3.23598644773e-10,8.33022738367e-11,2.04743370028e-10,8.49365302315e-11,6.20716809065e-11,1.01734481908e-10,6.85703261033e-11,2.38648755496e-11,3.06668300075e-11,2.45658159844e-11,-2460.0503999
1.01857247372e-09,1.84550443103e-09,2.67699246864e-10,1.06932125929e-09,2.54470938414e-10,3.99961542498e-10,7.54706961358e-11,2.04848274834e-10,8.15895542192e-11,7.01460700992e-11,9.55149684084e-11,6.47102082273e-11,2.90957378874e-11,2.58236551995e-11,2.74001931106e-11,-2457.99749223
1.30821245027e-09,1.92313632204e-09,4.64611496724e-10,3.77783596298e-10,1.55189488645e-10,1.99825538089e-10,1.04313836261e-10,6.83896807978e-11,1.20144734602e-10,5.86125855613e-11,6.97393717641e-11,5.21724988834e-11,2.30458164707e-11,1.95782455596e-11,2.63193474217e-11,-2462.22053879
5.05680835856e-10,6.78172678083e-09,7.73215866835e-10,4.01858619606e-10,2.39444322594e-10,2.95439988545e-10,5.32849008404e-11,1.15673501183e-10,6.69213475011e-11,6.26151375171e-11,1.13770898241e-10,5.82215880713e-11,2.81931883557e-11,2.18287759768e-11,2.83033411878e-11,-2459.29665401
9.65355228084e-10,3.48605441622e-09,6.1344955129e-10,2.76199034798e-10,3.20283367374e-10,3.54678648151e-10,6.09922591299e-11,9.48061007675e-11,7.93240446715e-11,6.99435936287e-11,1.2572813264e-10,4.60369326576e-11,3.44490429833e-11,2.03987580307e-11,3.87404949165e-11,-2449.35695623
1.57530408254e-09,4.09572268374e-10,2.08895403898e-10,1.52245495852e-09,1.81329514666e-10,1.09460973801e-10,8.97501121662e-11,1.86411332072e-10,8.44761236998e-11,2.82554062651e-11,1.8555242554e-10,7.35222522273e-11,2.74800971052e-11,2.02640372656e-11,3.20476745768e-11,-2437.70458816
1.69586098777e-09,4.70127426284e-10,3.12103363297e-10,1.56106260706e-09,2.00995559715e-10,1.33268051911e-10,7.56099615965e-11,1.68869070362e-10,7.97849240947e-11,3.88297473809e-11,1.49443668768e-10,8.21681362978e-11,2.83353230314e-11,2.26509323791e-11,3.03353234682e-11,-2444.94686315
4.64335101651e-09,1.84911306349e-09,3.41743331915e-10,3.55419195847e-10,1.72985503925e-10,2.89875228984e-10,9.5716924321e-11,1.36880147664e-10,1.6913471533e-10,5.28684162291e-11,6.43120156285e-11,4.20933859456e-11,2.84322075016e-11,3.97805899871e-11,3.84120169307e-11,-2450.05566443
4.59525888522e-09,1.83691482011e-09,3.40462704924e-10,3.56567345079e-10,1.70324172036e-10,2.93717637515e-10,9.61056654338e-11,1.36887554051e-10,1.69533426389e-10,5.30145214915e-11,6.46641224348e-11,4.20298804466e-11,2.82337339534e-11,3.99323321213e-11,3.82042611495e-11,-2450.33669683
5.67886102332e-10,5.60081240455e-10,9.25489487815e-10,9.53852339232e-10,5.75238848098e-10,2.06466903809e-10,1.08802549428e-10,1.14432860516e-10,5.73406015645e-11,5.90716480698e-11,9.04299970521e-11,7.3308873011e-11,3.08980812535e-11,1.46598723795e-11,4.33347607288e-11,-2443.08683929
1.92051063e-09,1.97087399714e-09,1.97872499964e-10,3.37837579733e-10,1.86344191528e-10,1.61907684939e-10,4.96001560425e-11,9.97291700441e-11,1.57130909293e-10,5.06990795027e-11,5.73892164676e-11,4.33680803922e-11,2.44481892837e-11,2.66666359466e-11,2.90638601791e-11,-2455.56962159
2.5569306572e-09,2.45927793015e-09,2.90437811486e-10,3.59805752148e-10,3.55883334336e-10,1.81215174714e-10,5.78705004178e-11,9.25385764808e-11,1.41628097576e-10,4.3559654547e-11,6.93765162011e-11,5.3282523309e-11,2.35942954479e-11,2.91499169829e-11,2.62854851683e-11,-2453.68581641
8.20408541423e-09,2.2748261491e-09,1.92771404403e-10,6.76977271484e-10,2.17150298773e-10,1.91156807923e-10,1.07971752445e-10,5.8825096692e-11,8.80491142919e-11,4.0840844815e-11,4.65250482074e-11,3.39496997277e-11,2.33675586823e-11,4.083394204e-11,3.1366594855e-11,-2447.91178785
1.83843319301e-09,1.89818456081e-09,3.5169192251e-10,6.60883273781e-10,1.9755123569e-10,1.56266245786e-10,5.05314884769e-11,8.04455501021e-11,8.24859499252e-11,3.52069367039e-11,6.50668762418e-11,4.61887001743e-11,2.47220275674e-11,3.45250654835e-11,4.11298441906e-11,-2465.75346008
1.81701047e-09,1.71941676521e-09,3.3625944739e-10,6.58962912008e-10,2.09600902441e-10,1.56420756957e-10,5.0523469225e-11,7.77565782822e-11,8.11467143012e-11,3.77742207085e-11,6.7775375828e-11,4.51588306642e-11,2.52326455667e-11,3.32976111441e-11,4.14390735973e-11,-2465.86706716
1.24669061681e-09,8.0493621034e-10,1.44613488622e-10,4.07099494904e-10,1.80519139864e-10,1.6476041675e-10,6.93107585003e-11,8.54880103406e-11,8.41247467981e-11,6.93564913412e-11,4.50612166015e-11,6.46014723729e-11,2.50402727935e-11,2.21875065211e-11,4.17114530495e-11,-2446.32036887
1.07574184545e-09,1.33875241713e-09,7.69612930895e-10,1.07240719786e-09,1.61146307926e-10,2.43752126505e-10,2.11902248723e-10,2.42873223798e-10,9.78549323973e-11,3.01087486387e-11,8.6679916356e-11,1.2176619892e-10,2.9751132701e-11,2.030818667e-11,2.90719886941e-11,-2448.10290501
4.22072300544e-09,6.71581781865e-10,2.74940972288e-10,3.14054691903e-10,2.46002955352e-10,2.20016465777e-10,3.67691863899e-11,6.44646870254e-11,9.33656161454e-11,8.82722107239e-11,8.83189541295e-11,4.1570934156e-11,3.28182763024e-11,3.17198325768e-11,3.33858209539e-11,-2449.32669708
5.76663726963e-10,1.22204398303e-09,7.93739989463e-10,1.91933493759e-09,1.79136688221e-10,1.70593327728e-10,1.74852431034e-10,1.75096655296e-10,9.94474196201e-11,6.42946417786e-11,5.4372067076e-11,6.3250462154e-11,2.42996933817e-11,2.59106330339e-11,5.41217364709e-11,-2450.37952844
6.57244696946e-09,7.56756995968e-10,1.91584491757e-10,1.93784647945e-10,1.85431447848e-10,2.88143544312e-10,8.09170498347e-11,8.41248187153e-11,8.1895776442e-11,3.70181618036e-11,7.24305162222e-11,5.95990109719e-11,3.36525477861e-11,1.99464493086e-11,2.66214576908e-11,-2456.92922798
4.23991603285e-10,1.06381136056e-09,7.50853536105e-10,2.23760524588e-09,1.90239556838e-10,2.19724209091e-10,7.31659998666e-11,1.16046847914e-10,1.25000724546e-10,9.45167124477e-11,7.26283211107e-11,4.50809416321e-11,3.53166789969e-11,2.35062287946e-11,3.39405104261e-11,-2452.21794156
3.60477138176e-10,9.03304138791e-10,7.09148990506e-10,1.61177432017e-09,1.81977154391e-10,2.59634613285e-10,8.00721281756e-11,1.23257132527e-10,1.25883493619e-10,8.51567368265e-11,7.89333723588e-11,4.10432746782e-11,3.63571660781e-11,2.65225329282e-11,3.14122317576e-11,-2446.34775545
4.87431159491e-09,1.19373236297e-09,6.50925963507e-10,3.34073278942e-10,2.51362688868e-10,3.05315343444e-10,5.84954712925e-11,8.71075011391e-11,8.12649753743e-11,3.86187600308e-11,7.00017862619e-11,7.35260002653e-11,4.08046557851e-11,1.95885681904e-11,3.11033692421e-11,-2468.93230864
1.68045502794e-08,7.32817533756e-10,6.95203026906e-10,1.71791329732e-09,1.96328261812e-10,2.62736341721e-10,4.2706253738e-11,1.11166842079e-10,7.82685333492e-11,4.3862837109e-11,9.94132443127e-11,6.82831581824e-11,4.12954941591e-11,2.39637386211e-11,3.0041662035e-11,-2455.21100314
1.1671910786e-08,6.5890698834e-10,1.22801827112e-09,1.47654720555e-09,1.6412474284e-10,3.50926376251e-10,8.88722783245e-11,9.52063467779e-11,1.81724810331e-10,5.15186193814e-11,1.03096511314e-10,5.67142229642e-11,2.89321594372e-11,2.06364797702e-11,3.19351502053e-11,-2455.48076613
3.06460036922e-10,1.3039990805e-09,5.08261258092e-10,4.6865441054e-10,2.32281667897e-10,1.52163392614e-10,1.7757651508e-10,2.09490106814e-10,7.74927899399e-11,5.35245534424e-11,6.32725627938e-11,5.25913867461e-11,2.79912379762e-11,2.95480736492e-11,4.14733480537e-11,-2429.48536478
1.00517514711e-08,3.7238569546e-09,2.26098088606e-10,4.48653672481e-10,1.56119329551e-10,2.19827224038e-10,1.7015969134e-10,5.97057646654e-11,1.41621751853e-10,5.431783689e-11,5.95225479968e-11,5.01525951469e-11,4.74256868053e-11,3.39292881084e-11,3.25661588292e-11,-2461.39874962
8.44454637891e-10,1.49642730323e-09,7.93528318608e-10,4.48351536986e-10,2.04397581431e-10,1.68308125298e-10,9.14493343559e-11,1.42878688999e-10,8.58773690202e-11,6.10285761053e-11,9.66900932167e-11,7.75563880744e-11,7.59698746044e-11,2.70467350157e-11,5.89719313244e-11,-2432.36040076
6.4795834814e-10,3.25181946171e-09,7.31344226184e-10,4.53581115122e-10,2.28047922399e-10,1.6018793103e-10,1.09107371832e-10,1.76481430522e-10,7.80166907583e-11,6.55386602934e-11,9.4912615397e-11,5.41415185284e-11,7.51222720408e-11,2.57781565492e-11,5.97627071709e-11,-2450.82956558
